Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,89.59957711114048,84.92558587597101,97.5,56.6,89.4,92.2,91.0,85.6,67.5,92.7,86.3,92.4,91.2,61.6,91.0,89.2,91.7,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,86.19536661093862,81.14321451311069,90.7,52.9,93.3,80.0,86.4,80.3,61.0,84.3,95.8,89.9,85.2,56.7,88.5,87.2,88.1,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,87.39262587551208,80.81988544394507,96.7,43.1,93.5,83.5,87.5,73.2,63.2,86.0,95.9,94.1,83.3,51.2,89.6,89.3,90.7,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,83.31570507352691,77.18907194506276,81.6,48.3,90.0,76.1,87.0,84.6,47.1,82.7,94.2,82.6,83.1,47.7,86.2,84.2,84.8,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,85.72750099114576,80.71876502310573,91.3,53.4,90.0,77.0,91.5,84.4,56.4,83.9,92.8,88.5,87.7,54.9,86.9,84.1,90.0,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,91.0003964583058,84.96191904053354,97.9,56.5,92.6,89.9,91.7,85.3,56.1,92.5,94.1,94.1,91.2,56.3,92.5,91.9,92.9,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,87.27012180558874,82.36780714697366,90.4,55.5,92.6,81.1,90.1,84.0,61.6,87.0,95.5,87.6,87.1,58.4,89.7,87.7,88.9,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,88.91238271441787,82.93667374941771,96.3,48.9,93.0,83.3,93.2,80.2,62.1,88.6,96.6,91.3,87.5,54.7,90.8,89.4,92.3,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,91.22505616492666,86.32329676963262,96.5,58.1,92.7,90.1,93.7,86.6,68.2,92.6,93.8,92.4,91.3,62.7,92.7,91.9,93.1,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7910,85.448798988622,80.60483174692301,77.4,56.5,93.5,93.2,84.4,95.8,48.6,87.5,83.6,89.0,85.6,52.2,90.4,88.1,86.6,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,51.89352084379709,47.652012695076856,79.4,28.7,51.1,95.8,31.8,47.7,23.4,76.7,36.9,47.9,59.6,25.8,61.3,53.3,38.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,52.09012575687005,48.42052558670903,64.6,32.7,50.6,96.5,37.4,50.4,20.4,74.3,40.6,50.6,56.6,25.1,60.2,57.1,43.0,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,71.22479730214538,68.00956722899693,74.5,49.2,71.4,76.5,73.9,82.6,40.5,72.5,86.4,56.7,78.4,44.4,71.9,81.1,64.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,73.23591057289241,70.63418206186465,72.5,52.6,71.6,83.4,78.8,83.3,37.8,77.0,88.8,65.4,77.5,43.9,74.2,86.0,71.5,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,78.83674895202608,77.44354123099197,88.4,53.4,77.4,89.8,80.2,83.4,53.4,81.4,88.1,79.2,85.8,53.4,79.4,88.9,79.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,73.63277606371528,70.41092342068765,81.5,51.3,74.8,83.3,62.1,79.9,37.5,74.9,85.6,77.1,80.7,43.3,74.8,84.5,68.8,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,17176,74.73218444340941,71.79139525014587,78.6,53.6,74.2,85.2,70.6,78.1,36.0,79.7,90.1,76.0,78.3,43.1,76.8,87.6,73.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,79.84979040521658,78.22711279759996,85.4,55.0,78.8,87.5,86.1,86.9,50.8,80.8,93.3,78.4,86.1,52.8,79.8,90.3,82.1,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_isruc_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7910,88.05309734513273,84.32946572898159,91.6,55.7,92.2,93.9,86.7,92.9,65.6,90.4,91.4,83.8,92.2,60.2,91.3,92.6,85.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,66.41413524279675,62.10744656606562,91.0,29.8,69.3,79.7,65.5,56.4,34.8,85.6,68.3,53.1,69.6,32.1,76.6,73.5,58.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,63.51286251083921,58.557415275741825,91.2,28.2,65.1,81.4,62.3,52.6,32.4,86.3,63.7,42.0,66.7,30.1,74.2,71.5,50.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,79.26391163029398,74.30162681405444,93.4,59.3,84.4,81.6,63.5,84.8,53.0,84.6,56.9,91.8,88.9,56.0,84.5,67.1,75.1,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,79.22728586569032,74.31462751939306,90.1,61.3,81.1,89.8,68.1,85.2,50.0,88.4,52.7,91.3,87.6,55.0,84.6,66.4,78.0,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,84.40119472010791,81.60515608240621,95.3,67.2,85.8,77.5,84.4,90.3,67.3,88.9,73.8,85.7,92.7,67.3,87.4,75.6,85.0,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,80.51272025220557,76.68324628274587,92.9,56.6,86.0,85.1,68.0,87.1,55.8,84.5,67.0,89.0,89.9,56.2,85.2,75.0,77.1,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,80.01734271124386,76.39903570161908,92.0,57.2,83.2,88.6,71.2,85.0,57.4,86.6,60.6,89.8,88.4,57.3,84.9,72.0,79.4,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,83.43771076211581,80.53339566042163,93.2,64.0,86.3,80.2,81.1,91.8,66.5,86.5,69.5,87.4,92.5,65.2,86.4,74.5,84.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss1_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7910,87.71175726927939,83.50972218495778,92.4,62.7,91.3,94.6,77.1,95.4,54.3,88.9,91.7,88.0,93.9,58.2,90.1,93.1,82.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,79.57740585774059,72.78944204278044,91.0,45.4,84.2,85.4,71.9,65.2,37.7,87.5,82.3,83.4,75.9,41.2,85.8,83.8,77.2,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,76.60782400425795,72.10876990461028,89.5,44.7,83.9,90.5,61.5,70.6,42.4,80.7,82.2,80.3,78.9,43.5,82.3,86.2,69.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,74.02092050209205,72.18272053430657,89.8,46.6,91.4,87.7,52.3,81.3,48.0,68.0,78.4,95.1,85.4,47.3,78.0,82.8,67.5,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,67.83464916171383,68.11077248225482,86.1,42.2,89.6,85.7,46.6,83.0,48.3,55.1,75.3,95.3,84.5,45.0,68.3,80.1,62.6,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.86480972234543,83.47290055978846,87.7,56.1,92.6,91.8,89.0,92.4,66.4,92.4,82.9,85.0,89.9,60.8,92.5,87.1,87.0,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss3_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,83.47907949790795,78.46818288266878,79.9,51.3,91.1,88.4,78.9,91.0,56.8,88.1,80.1,80.6,85.1,53.9,89.6,84.1,79.7,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,82.94154173689347,78.1157722070987,80.2,49.4,90.8,93.9,75.9,92.7,54.7,86.3,77.4,83.1,86.0,51.9,88.5,84.8,79.3,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,87.81158520358379,83.55304988440466,89.3,59.3,93.2,90.6,84.1,92.3,62.2,91.1,85.6,88.2,90.8,60.7,92.1,88.0,86.1,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_mass_ss3_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_fpz_cz_to_mass_ss3_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7910,79.32996207332491,72.8122949664612,76.6,37.3,85.6,94.7,75.8,98.7,35.6,84.0,73.1,72.5,86.2,36.4,84.8,82.5,74.1,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,59.28248547033077,54.95561546187558,78.3,47.4,59.6,93.5,35.1,76.7,22.7,71.2,39.6,67.1,77.5,30.7,64.9,55.6,46.0,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,60.00815090824407,56.78069319247613,71.9,49.5,59.9,95.8,41.7,76.8,23.6,69.3,44.3,72.2,74.3,32.0,64.2,60.5,52.9,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,69.48410705316783,66.5754136524409,84.0,49.5,67.6,68.8,70.2,75.2,38.9,71.9,86.6,58.2,79.3,43.6,69.6,76.7,63.6,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,71.94923148579413,69.39117985746154,80.3,50.7,69.2,75.4,78.2,75.9,36.5,77.1,89.6,66.2,78.0,42.4,72.9,81.9,71.7,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,78.22543083372149,76.58756999300222,81.3,53.6,76.8,90.7,82.7,90.8,48.8,79.4,86.2,76.5,85.8,51.1,78.1,88.4,79.5,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,71.08846954150822,68.36958026373807,79.5,45.2,67.3,94.6,67.4,82.5,42.2,80.9,64.0,67.4,81.0,43.6,73.5,76.4,67.4,../metadata/sleepedf_with_channel_eeg_pz_oz_to_isruc_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_sleepedf_eeg_pz_oz_to_isruc_eeg_c4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
