Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,88.46306330117615,82.99462681156635,92.3,52.0,94.4,80.9,91.7,86.0,59.6,85.2,97.4,93.1,89.0,55.6,89.6,88.4,92.4,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.40570899960356,85.12406387948845,96.3,61.9,93.5,87.0,89.5,87.9,56.8,89.7,95.6,94.3,91.9,59.2,91.6,91.1,91.8,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11024,71.0087082728592,66.61200944626036,80.8,36.7,74.2,91.9,64.8,79.2,47.5,75.2,49.2,83.4,80.0,41.4,74.7,64.1,72.9,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,82.18635913883108,72.68960643531206,78.3,43.9,84.6,88.4,80.1,60.4,36.6,89.1,83.7,85.2,68.2,39.9,86.8,86.0,82.6,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,83.19016783401612,74.20277792120797,92.9,41.5,84.0,92.2,78.3,58.0,44.3,91.5,81.6,87.5,71.4,42.8,87.6,86.5,82.7,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,83.75243099389266,74.56413869574747,85.3,48.6,89.9,84.0,76.7,70.0,31.3,86.5,90.2,89.8,76.9,38.1,88.2,87.0,82.7,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,84.37954275142064,74.56713773659473,91.2,45.7,90.0,85.0,76.2,59.4,37.5,89.1,89.2,91.4,71.9,41.2,89.5,87.1,83.1,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,90.72287564424477,85.315802293701,97.8,54.8,94.2,87.2,91.9,83.6,65.7,90.6,96.1,93.9,90.1,59.7,92.4,91.4,92.9,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,86.50926336620151,80.24068299766556,84.0,52.4,92.1,83.3,87.2,85.9,50.1,87.0,94.8,86.7,84.9,51.2,89.5,88.7,86.9,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,89.75816043346106,84.29004546173233,93.9,57.2,93.5,84.1,92.4,88.7,56.8,88.4,96.6,92.4,91.3,57.0,90.9,89.9,92.4,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,89.59957711114048,84.26054485371333,98.2,59.0,93.9,82.6,90.4,85.7,56.1,87.8,97.8,93.5,91.6,57.5,90.7,89.5,91.9,../metadata/mass_ss4_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,91.87260473106913,87.44266392275028,94.6,67.8,92.1,96.4,90.0,91.5,64.6,94.2,88.4,95.5,93.0,66.2,93.1,92.2,92.7,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,89.22856460472894,85.32100860856565,92.3,74.3,95.0,79.9,89.7,89.0,58.5,86.6,97.2,94.9,90.7,65.4,90.6,87.7,92.2,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,89.90352847892163,83.96977671288252,95.3,61.6,94.4,84.9,87.9,89.6,49.3,88.1,96.2,95.1,92.3,54.8,91.1,90.2,91.4,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,84.52352519703845,77.56041839558219,82.9,48.0,90.1,81.1,85.2,81.9,44.0,85.6,92.7,85.3,82.4,45.9,87.8,86.5,85.2,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,86.87723007797014,81.0426259361681,91.0,50.6,90.2,81.9,91.0,82.3,56.8,87.3,91.7,88.9,86.4,53.5,88.8,86.6,90.0,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,90.11497290868245,83.95350228586459,97.1,54.0,93.4,86.2,90.6,87.5,52.5,89.4,96.2,93.7,92.1,53.3,91.4,90.9,92.1,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,89.67893821010611,86.13087205239216,94.4,71.0,92.4,83.0,93.4,87.3,65.4,89.9,96.5,89.7,90.7,68.1,91.1,89.2,91.5,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,89.85066737148144,84.60155997083666,96.5,60.2,92.3,84.2,93.2,86.9,56.8,89.7,95.9,91.7,91.5,58.5,91.0,89.7,92.4,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.10175763182241,84.86744963280785,97.0,55.8,94.8,85.1,89.8,87.8,61.8,88.7,96.2,93.4,92.1,58.6,91.6,90.4,91.6,../metadata/mass_ss5_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,91.72723668560856,86.18808229015697,93.9,59.0,94.9,93.1,88.7,90.4,60.7,91.8,94.6,95.1,92.1,59.9,93.3,93.8,91.8,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,89.73352895015185,85.03842622697178,88.1,65.3,94.9,87.0,88.0,91.2,59.7,88.8,94.7,93.7,89.6,62.4,91.7,90.7,90.8,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,90.74930619796486,85.54464019464808,94.5,59.7,94.8,88.7,88.4,90.1,60.4,89.6,94.7,95.3,92.2,60.0,92.1,91.6,91.7,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,84.00491316660411,76.67895185176701,84.3,38.9,92.1,83.7,83.0,70.6,54.4,84.5,92.1,87.8,76.9,45.4,88.1,87.7,85.3,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,85.55570239196511,76.93381897171871,91.0,32.8,92.0,85.5,87.9,62.8,61.1,88.2,90.6,91.5,74.3,42.7,90.1,88.0,89.7,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,91.42328531782742,85.66721405271262,97.6,57.8,92.4,91.2,92.9,84.1,60.7,93.8,93.4,93.7,90.3,59.2,93.1,92.3,93.3,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,89.42645603739466,84.9580985612826,90.4,59.7,92.8,86.0,93.3,88.9,66.3,90.5,95.3,87.5,89.6,62.8,91.6,90.4,90.3,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,90.3660631690234,84.97352975093523,96.0,53.4,93.0,87.3,93.6,87.2,64.3,90.9,95.8,90.1,91.4,58.3,91.9,91.4,91.8,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.80216730540505,85.85078719798148,95.9,54.9,93.9,90.3,90.5,87.8,69.6,90.9,93.4,93.5,91.7,61.4,92.4,91.8,92.0,../metadata/mass_ss5_with_channel_eeg_f3_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f3_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,85.93894542090656,79.51313588811712,95.9,48.3,85.0,92.5,85.8,76.5,54.6,93.1,81.9,85.1,85.1,51.3,88.8,86.9,85.4,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,83.18264014466547,77.13216410334189,93.8,53.4,86.6,76.0,86.7,74.8,44.4,85.0,95.8,80.3,83.2,48.5,85.8,84.8,83.4,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,84.26060525968019,74.38502505566073,96.4,35.1,86.2,83.9,84.3,66.6,33.2,89.9,94.7,80.1,78.8,34.1,88.0,88.9,82.1,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,84.07315159166126,77.86193052746799,80.7,44.0,90.2,80.1,89.3,83.7,55.3,85.6,93.2,79.5,82.2,49.0,87.8,86.2,84.1,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,87.30011893749175,81.4564230181137,90.4,47.5,90.3,82.8,94.5,83.7,61.1,88.4,92.6,86.1,86.9,53.4,89.4,87.4,90.1,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,90.94753535086559,85.97686732684278,96.5,57.1,94.0,88.3,91.9,86.5,67.5,90.9,94.4,94.4,91.2,61.9,92.4,91.2,93.2,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,86.8948104677744,81.22356104979197,93.2,57.9,89.7,85.2,86.6,79.4,53.7,90.3,92.6,85.0,85.8,55.8,90.0,88.8,85.8,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,86.95652173913044,78.4983531542447,96.2,44.4,89.5,88.3,84.0,70.4,45.4,92.2,93.1,85.7,81.3,44.9,90.8,90.7,84.8,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.8418131359852,84.56209351319468,95.9,60.3,93.6,91.4,86.7,89.2,50.4,91.8,93.3,94.6,92.4,54.9,92.7,92.4,90.5,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,88.97845909871813,82.96575630562688,97.0,49.8,89.2,94.0,88.2,86.0,56.8,92.4,84.4,93.7,91.2,53.1,90.8,88.9,90.9,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,87.87061994609164,82.52462271707634,94.7,60.8,93.8,83.8,84.2,79.6,54.6,86.3,95.2,95.7,86.5,57.6,89.9,89.1,89.5,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,87.74943835073343,78.43723958197158,97.5,37.4,92.8,86.9,83.8,73.9,37.1,88.1,95.2,96.3,84.1,37.3,90.4,90.9,89.6,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,84.07656351291412,76.18546255980392,76.9,48.9,90.0,82.7,82.8,80.0,39.9,86.5,91.9,83.7,78.4,44.0,88.2,87.1,83.3,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,86.30897317298798,78.21941413075976,89.8,47.8,89.9,84.8,84.7,76.6,41.8,89.4,90.1,89.1,82.7,44.6,89.6,87.4,86.8,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,89.85066737148144,84.0593183154673,97.1,54.1,95.2,86.2,87.2,83.7,59.3,88.3,96.0,96.1,89.9,56.6,91.6,90.8,91.4,../metadata/mass_ss5_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
