Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,76.40427786877349,72.09298097372479,69.4,58.8,86.2,84.8,79.2,79.7,66.1,84.7,48.7,74.3,74.2,62.2,85.5,61.9,76.7,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,77.3773966663455,73.49691024099002,70.2,65.8,87.3,75.0,77.1,87.1,61.4,82.2,58.0,75.4,77.7,63.5,84.6,65.4,76.2,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,78.18672319105887,73.30643700159702,70.7,66.1,86.9,76.0,84.0,92.2,61.2,84.1,50.1,71.3,80.0,63.5,85.5,60.4,77.1,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,82.02510460251045,78.22201963659846,92.8,56.7,92.1,62.1,84.4,83.7,55.9,81.1,98.8,84.3,88.0,56.3,86.3,76.2,84.3,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,83.85522930896832,79.86828084491619,93.3,59.3,92.5,62.9,87.8,85.8,57.0,82.9,98.7,87.3,89.4,58.2,87.4,76.8,87.6,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,83.30334728033473,78.42221887821279,87.4,49.2,93.2,74.2,81.7,82.8,56.2,85.0,93.8,84.1,85.0,52.4,88.9,82.8,82.9,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,82.861704958751,77.52380103294281,83.2,46.2,93.3,76.3,80.6,81.2,52.9,84.0,94.3,86.5,82.2,49.3,88.4,84.3,83.4,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.17289097844406,83.17817356318002,89.8,57.0,93.4,90.0,83.0,87.2,66.4,89.8,87.6,88.6,88.5,61.4,91.6,88.8,85.7,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,87.19665271966527,81.64499453199632,84.3,64.3,91.3,89.6,83.9,90.9,48.9,93.1,85.1,87.6,87.5,55.6,92.2,87.3,85.7,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,88.45915018185045,83.16940211758019,86.1,65.8,91.7,93.3,86.3,91.0,52.0,94.2,84.3,89.4,88.5,58.1,92.9,88.6,87.8,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,87.89142198172622,83.8357224164048,89.8,62.1,93.3,88.5,84.1,88.9,64.6,90.5,85.7,91.3,89.3,63.3,91.9,87.1,87.6,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10380,81.46435452793834,77.92929282486881,95.9,58.1,82.5,78.0,82.7,87.5,58.9,89.2,68.6,79.3,91.5,58.5,85.7,73.0,81.0,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,86.46350106307581,83.43662537671574,97.2,68.8,88.4,75.3,86.8,89.3,66.9,91.2,83.2,88.0,93.1,67.8,89.8,79.1,87.4,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,80.30638789864147,76.8128259079657,95.1,55.5,81.7,81.8,77.6,84.6,55.3,89.1,71.0,78.1,89.5,55.4,85.3,76.0,77.8,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,76.06490872210955,71.62454917212176,96.9,49.1,81.8,80.8,63.0,69.1,53.2,86.1,60.0,88.8,80.7,51.1,83.9,68.8,73.7,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,74.69891126312747,69.69038586181283,94.2,56.6,74.9,82.1,63.3,72.1,52.6,88.4,48.2,79.2,81.7,54.6,81.1,60.7,70.4,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,77.30995278928606,72.79925516542178,71.1,71.3,84.8,74.2,73.7,87.9,49.0,84.4,60.5,78.6,78.6,58.1,84.6,66.7,76.0,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,85.91363425303648,83.11242567320942,95.2,66.4,88.7,77.6,86.4,89.1,67.8,89.8,81.9,88.5,92.1,67.1,89.3,79.7,87.4,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,80.09442142788322,77.38853483819138,89.5,57.5,83.2,81.6,78.4,86.5,59.4,85.1,73.2,80.3,87.9,58.4,84.1,77.2,79.3,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,78.10000963483958,73.66094978403036,72.0,70.5,85.3,73.9,77.7,92.2,48.5,83.9,62.4,77.6,80.9,57.5,84.6,67.7,77.7,../metadata/mass_ss1_with_channel_eeg_f3_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f3_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,84.5842566721264,82.04042241991709,93.9,69.5,86.3,86.2,76.7,88.6,62.2,90.1,81.5,86.8,91.2,65.7,88.2,83.8,81.4,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,34308,69.95744432785355,63.74758317125947,68.9,27.0,76.4,79.8,65.4,45.9,28.2,73.4,90.5,91.8,55.1,27.6,74.9,84.8,76.4,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7910,72.17446270543616,66.88367184670955,62.6,31.2,76.9,91.2,71.8,47.8,33.6,78.2,89.0,90.9,54.2,32.4,77.6,90.1,80.2,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,34308,81.20846449807625,74.56403143828095,85.5,48.7,83.0,92.9,72.4,93.1,35.5,84.4,73.7,81.4,89.1,41.1,83.7,82.2,76.6,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7910,79.77243994943109,74.67287087337611,86.6,47.1,83.3,98.5,65.2,97.1,45.8,83.6,67.3,80.3,91.6,46.5,83.5,79.9,71.9,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,85.82806573957016,81.60161350625111,90.9,48.4,89.9,97.2,82.8,92.8,61.9,90.0,83.9,80.8,91.8,54.3,90.0,90.1,81.8,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,34308,82.58715168473826,74.81142911862753,86.6,58.1,82.0,94.5,75.2,88.3,27.2,90.1,76.8,83.2,87.4,37.1,85.9,84.7,79.0,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7910,83.43868520859671,75.01284766684685,90.0,64.3,82.8,99.1,70.0,94.3,22.2,93.3,70.8,92.1,92.1,33.0,87.7,82.6,79.6,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7910,87.2945638432364,82.83880941536947,93.4,65.1,92.2,95.7,71.3,93.6,49.5,87.7,90.3,95.4,93.5,56.2,89.9,92.9,81.6,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,78.292706426438,73.6358737818877,72.4,66.4,84.4,81.6,81.0,89.6,52.8,86.7,55.6,74.5,80.1,58.8,85.5,66.2,77.6,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,61.72203487120614,58.201763870876256,56.7,48.2,60.2,89.1,70.9,83.3,36.8,74.9,43.0,47.8,67.5,41.7,66.7,58.0,57.1,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,63.47810898928736,61.13825174483035,56.1,56.2,60.1,90.0,76.8,81.0,38.8,77.6,47.8,53.9,66.3,45.9,67.7,62.5,63.3,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,70.06959890937792,66.34239980971125,88.3,44.8,64.9,83.1,62.7,67.1,36.2,82.2,84.7,55.7,76.2,40.0,72.5,83.9,59.0,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,71.50093153237074,68.72802506462416,89.9,49.5,64.8,85.1,70.3,66.8,36.8,85.1,87.1,60.7,76.6,42.2,73.6,86.1,65.2,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,78.58639962738705,77.33727486246265,85.1,54.3,76.2,87.1,87.1,88.9,53.1,79.0,89.5,74.2,87.0,53.7,77.5,88.3,80.2,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,75.84702590227451,73.07839518218434,82.1,53.4,72.2,83.9,82.5,87.4,45.3,80.0,85.1,62.9,84.7,49.0,75.9,84.5,71.3,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,17176,75.93735444806707,73.6798541321611,77.7,55.5,72.2,85.2,85.1,87.9,40.6,79.5,89.1,68.9,82.5,46.9,75.7,87.1,76.2,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,79.55286446204005,78.23549542226934,84.6,58.7,79.9,84.2,82.8,89.5,52.7,76.2,92.4,82.3,87.0,55.5,78.0,88.1,82.5,../metadata/mass_ss1_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,77.36776182676556,73.12600868731542,70.3,71.7,85.7,74.2,73.6,88.6,50.6,83.3,61.4,79.0,78.4,59.4,84.5,67.2,76.2,../metadata/mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,86.53138075313808,82.21436290313163,93.8,59.1,94.8,76.5,82.8,84.1,57.8,86.8,96.5,93.5,88.7,58.5,90.6,85.4,87.9,../metadata/mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,87.84706821609156,83.37013719329008,93.0,58.6,95.1,79.7,85.9,84.7,60.1,88.6,96.6,94.2,88.6,59.4,91.7,87.3,89.8,../metadata/mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,82.4205020920502,77.41672963409243,75.4,46.1,95.0,80.8,77.9,90.6,52.7,82.3,92.4,84.9,82.3,49.2,88.2,86.2,81.2,../metadata/mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,81.38915993967888,76.4623952946765,71.6,45.4,95.4,83.5,74.5,91.2,49.2,79.3,93.0,87.0,80.2,47.2,86.6,88.0,80.3,../metadata/mass_ss1_with_channel_eeg_f4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
